client_id,client_name,status,industry,assignee,due_date,start_date,date_created,date_updated,space,time_logged,Alternates,est_project_total,freight_gp,handled_by,labor_gp,potential_award_date,product_gp,project_total,RFI_due_date,RFP_due_date,revisions,sales_location,salesperson,Specsheets,Specifier,Vendor_partner_alts,Vendor_partner_base,sales_location_office
rfp00196,Capital STEM Research Building,DRAFT,Education,David Thompson,2026-03-13 05:10:00,2026-02-24 10:10:00,2026-02-23 08:10:00,2026-02-24 10:46:22,Education Pursuits,14,1,116015.23,30,Sales,35,2026-05-21 16:10:00,20,115012.21,2026-03-06 02:10:00,2026-03-13 05:10:00,3,HOLLYWOOD,Grace Turner,1,IA Interior Architects,SitOnIt; m.a.d.,Haworth; JSI; Allsteel,Hollywood
rfp00197,State Revenue Annex,WON,Government,David Thompson,2025-01-14 15:09:00,2024-12-21 05:09:00,2024-12-20 08:09:00,2025-03-22 11:35:22,Public Sector Bids,19,0,151432.89,30,Design,35,2025-03-17 05:09:00,20,176825.38,2025-01-06 14:09:00,2025-01-14 15:09:00,1,TAMPA,Grace Turner,1,TPG Architecture,,Humanscale; JSI; KI; National,Tampa
rfp00198,Urban Market Flagship Store,DRAFT,Retail / Hospitality,Noah Walker,2025-05-09 05:36:00,2025-04-08 18:36:00,2025-04-07 11:36:00,2025-04-18 04:29:14,RFP Team,79,0,3482041.46,14,RFP Team,21,2025-06-11 16:36:00,7,3608730.45,2025-04-15 04:36:00,2025-05-09 05:36:00,7,ATLANTA,Emily Moore,1,CallisonRTKL,,Teknion; KI; Global,Atlanta
rfp00199,State Revenue Annex,LOST,Government,Lucas Martin,2025-06-11 08:00:00,2025-05-23 16:00:00,2025-05-23 09:00:00,2025-07-31 00:56:11,Public Sector Bids,86,1,2865769.57,30,Design,35,2025-07-31 19:00:00,20,247576,2025-05-28 08:00:00,2025-06-11 08:00:00,6,ORLANDO,Logan Foster,1,CallisonRTKL,Martin Brattrud; m.a.d.; Versteel,National; Haworth,Orlando
rfp00200,Lakeview Community College,WON,Education,Sophia Carter,2024-09-19 00:12:00,2024-09-03 14:12:00,2024-09-02 09:12:00,2024-10-08 07:00:01,Education Pursuits,22,1,223224.51,30,Design,35,2024-11-30 11:12:00,20,251654.14,2024-09-10 23:12:00,2024-09-19 00:12:00,2,ATLANTA,Grace Turner,1,Perkins&Will,Darran; Versteel,Haworth; Teknion; KI; Humanscale,Atlanta
rfp00201,Cedar Grove Library Commons,LOST,Education,Lucas Martin,2025-09-24 21:38:00,2025-08-27 11:38:00,2025-08-25 13:38:00,2025-10-10 20:27:04,Education Pursuits,39,0,1089600.95,30,RFP Team,35,2025-10-14 08:38:00,20,116090,2025-09-06 21:38:00,2025-09-24 21:38:00,3,HOLLYWOOD,Mason Reed,1,CallisonRTKL,,Humanscale; Davis Furniture; National; KI,Hollywood
rfp00202,Metro Health Campus,IN_REVIEW,Healthcare,Sophia Carter,2025-09-12 22:06:00,2025-08-29 07:06:00,2025-08-27 14:06:00,2025-09-03 20:55:33,Healthcare Bids,68,1,1743955.99,16,RFP Team,24,2025-10-19 12:06:00,8,1626489.14,2025-09-05 21:06:00,2025-09-12 22:06:00,4,ATLANTA,William Carter,1,Savills,Via Seating,National; Allsteel; Teknion,Atlanta
rfp00203,Grand Harbor Hotel,NO_BID,Retail / Hospitality,Amelia Reed,2025-09-04 09:11:00,2025-08-05 14:11:00,2025-08-04 13:11:00,2025-11-01 20:23:43,RFP Team,16,1,801745.33,30,RFP Team,35,2025-11-01 23:11:00,20,287695,2025-08-19 06:11:00,2025-09-04 09:11:00,4,NEW YORK,Emily Moore,1,NELSON,SitOnIt; Darran,JSI; HON; Kimball; Stylex,New York
rfp00204,Capital STEM Research Building,IN_REVIEW,Education,Sophia Carter,2025-12-02 10:08:00,2025-11-05 20:08:00,2025-11-05 17:08:00,2025-11-12 00:45:05,Education Pursuits,78,0,2389598.21,14,RFP Team,21,2025-12-19 00:08:00,7,2117158.8,2025-11-11 08:08:00,2025-12-02 10:08:00,5,ATLANTA,Emily Moore,1,TPG Architecture,,HON; Haworth,Atlanta
rfp00205,Capital STEM Research Building,DRAFT,Education,Amelia Reed,2025-05-14 07:21:00,2025-04-25 13:21:00,2025-04-24 09:21:00,2025-05-01 01:00:05,Education Pursuits,39,1,1114972.03,16,Design,24,2025-06-21 18:21:00,8,1082817.77,2025-05-06 05:21:00,2025-05-14 07:21:00,5,ATLANTA,Liam Parker,1,The Switzer Group,Arcadia; Keilhauer; Andreu World,Kimball; HON,Atlanta
rfp00206,Cedar Grove Library Commons,SUBMITTED,Education,Sophia Carter,2025-10-30 01:01:00,2025-09-22 08:01:00,2025-09-21 15:01:00,2025-09-28 08:35:33,Education Pursuits,61,0,1958544.79,14,RFP Team,21,2025-12-16 12:01:00,7,2191574.53,2025-10-02 22:01:00,2025-10-30 01:01:00,4,NEW YORK,Logan Foster,1,HKS,,Stylex; Humanscale,New York
rfp00207,Metro City Government Center,DRAFT,Government,Amelia Reed,2024-10-23 05:02:00,2024-10-09 17:02:00,2024-10-08 09:02:00,2024-10-10 13:21:52,Public Sector Bids,77,0,4055571.41,14,Design,21,2024-12-15 16:02:00,7,4039645.68,2024-10-16 03:02:00,2024-10-23 05:02:00,7,HOLLYWOOD,Liam Parker,1,HOK,,KI; Davis Furniture; Global; Allsteel,Hollywood
rfp00208,Riverside Casino Expansion,LOST,Retail / Hospitality,Olivia Bennett,2026-01-28 18:08:00,2026-01-07 07:08:00,2026-01-05 13:08:00,2026-03-24 14:57:13,RFP Team,17,0,190988.88,30,RFP Team,35,2026-04-14 05:08:00,20,100089,2026-01-20 17:08:00,2026-01-28 18:08:00,1,TAMPA,Logan Foster,0,Vocon,,Davis Furniture; Global,Tampa
rfp00209,Urban Market Flagship Store,IN_REVIEW,Retail / Hospitality,Lucas Martin,2025-06-16 02:47:00,2025-05-12 12:47:00,2025-05-12 09:47:00,2025-06-03 01:47:46,RFP Team,51,1,1235081.19,16,Sales,24,2025-07-07 13:47:00,8,1304325.6,2025-05-25 02:47:00,2025-06-16 02:47:00,4,ORLANDO,Logan Foster,1,Savills,Martin Brattrud; SitOnIt,Teknion; Davis Furniture; Bernhardt; Stylex,Orlando
rfp00210,Regional Emergency Management Office,NO_BID,Government,David Thompson,2024-09-25 08:19:00,2024-08-20 19:19:00,2024-08-20 08:19:00,2024-10-08 21:24:57,Public Sector Bids,10,0,552848.84,30,RFP Team,35,2024-12-01 19:19:00,20,128836,2024-09-02 05:19:00,2024-09-25 08:19:00,3,HOLLYWOOD,Mason Reed,1,CallisonRTKL,,National; Davis Furniture,Hollywood
rfp00211,Metro Health Campus,WON,Healthcare,David Thompson,2025-04-03 15:44:00,2025-03-01 05:44:00,2025-02-28 08:44:00,2025-04-16 15:58:57,Healthcare Bids,58,0,1659851.14,16,RFP Team,24,2025-04-25 02:44:00,8,1944614.98,2025-03-07 14:44:00,2025-04-03 15:44:00,4,NEW YORK,Ava Jenkins,1,NELSON,,Global; Teknion; Kimball; Humanscale,New York
rfp00212,Pinnacle Advisory Tower,LOST,Corporate Office,Lucas Martin,2024-12-31 19:23:00,2024-11-21 09:23:00,2024-11-19 15:23:00,2025-01-16 02:03:29,Strategic Accounts,52,1,1144511.75,20,RFP Team,30,2025-02-25 04:23:00,10,330857,2024-12-03 19:23:00,2024-12-31 19:23:00,4,ORLANDO,Mason Reed,1,Perkins&Will,Via Seating,JSI; Haworth; HON; Allsteel,Orlando
rfp00213,Paragon Logistics HQ,WON,Corporate Office,Amelia Reed,2026-04-07 14:00:00,2026-03-04 21:00:00,2026-03-03 17:00:00,2026-04-07 14:00:00,Strategic Accounts,96,0,2705102.67,14,Sales,21,2026-06-19 01:00:00,7,2534824.27,2026-03-16 11:00:00,2026-04-07 14:00:00,6,ORLANDO,James Davis,1,HKS,,HON; Kimball; National,Orlando
rfp00214,Paragon Logistics HQ,LOST,Corporate Office,Lucas Martin,2024-12-24 17:14:00,2024-12-04 06:14:00,2024-12-03 17:14:00,2025-01-18 07:09:21,Strategic Accounts,19,1,136161.35,30,RFP Team,35,2025-02-01 04:14:00,20,286621,2024-12-09 16:14:00,2024-12-24 17:14:00,2,TAMPA,Mason Reed,0,Unispace,Fabricate; SitOnIt; m.a.d.,National; Humanscale; JSI,Tampa
rfp00215,Cityline Retail Plaza,DRAFT,Retail / Hospitality,Lucas Martin,2025-08-17 21:26:00,2025-07-23 02:26:00,2025-07-21 11:26:00,2025-07-27 00:26:11,RFP Team,62,1,2614983.52,14,RFP Team,21,2025-10-25 08:26:00,7,2700203.56,2025-08-05 18:26:00,2025-08-17 21:26:00,6,NEW YORK,Ava Jenkins,0,Perkins&Will,SitOnIt; Darran,Teknion; Bernhardt; Haworth; HON,New York
rfp00216,Metro Health Campus,DRAFT,Healthcare,Olivia Bennett,2025-04-25 09:05:00,2025-03-25 19:05:00,2025-03-24 16:05:00,2025-04-05 23:59:12,Healthcare Bids,18,0,262401.18,30,RFP Team,35,2025-06-21 18:05:00,20,272171.77,2025-04-04 09:05:00,2025-04-25 09:05:00,2,TAMPA,Logan Foster,1,IA Interior Architects,,Teknion; Stylex; Bernhardt,Tampa
rfp00217,Riverside Casino Expansion,LOST,Retail / Hospitality,Mia Cooper,2025-11-02 01:54:00,2025-10-18 15:54:00,2025-10-17 12:54:00,2025-12-02 20:31:38,RFP Team,7,0,143813.67,30,Design,35,2026-01-06 12:54:00,20,204705,2025-10-27 00:54:00,2025-11-02 01:54:00,0,TAMPA,James Davis,1,HOK,,Davis Furniture; Stylex,Tampa
rfp00218,Crescent Rehabilitation Hospital,LOST,Healthcare,William Wilson,2026-01-18 16:30:00,2025-12-16 23:30:00,2025-12-15 14:30:00,2026-01-29 19:16:50,Healthcare Bids,51,1,1018859.05,20,Sales,30,2026-03-27 01:30:00,10,330408,2025-12-24 15:30:00,2026-01-18 16:30:00,3,ORLANDO,Grace Turner,1,Gensler,SitOnIt; Andreu World; Fabricate,Teknion; Haworth,Orlando
rfp00219,North Ridge Student Center,SUBMITTED,Education,Olivia Bennett,2024-10-25 12:19:00,2024-10-02 01:19:00,2024-09-30 09:19:00,2024-10-08 06:15:15,Education Pursuits,21,1,82147.89,30,RFP Team,35,2024-11-11 02:19:00,20,80631.97,2024-10-07 10:19:00,2024-10-25 12:19:00,2,HOLLYWOOD,William Carter,1,CallisonRTKL,Fabricate; Arcadia; Martin Brattrud,Haworth; National,Hollywood
rfp00220,Northbridge Financial Center,DRAFT,Corporate Office,Mia Cooper,2024-10-05 02:37:00,2024-09-05 08:37:00,2024-09-03 16:37:00,2024-09-09 18:24:11,Strategic Accounts,14,0,343127.23,20,RFP Team,30,2024-12-17 11:37:00,10,344389.52,2024-09-12 00:37:00,2024-10-05 02:37:00,2,NEW YORK,Mason Reed,1,Gensler,,HON; Teknion; JSI; Global,New York
rfp00221,Crescent Rehabilitation Hospital,IN_REVIEW,Healthcare,Amelia Reed,2025-08-04 16:44:00,2025-07-09 00:44:00,2025-07-07 12:44:00,2025-07-15 09:25:28,Healthcare Bids,90,1,3075049.29,14,Design,21,2025-09-28 06:44:00,7,3102816.1,2025-07-21 16:44:00,2025-08-04 16:44:00,6,NEW YORK,Emily Taylor,1,CallisonRTKL,Andreu World; Fabricate,Humanscale; KI; Global,New York
rfp00222,Metro City Government Center,NO_BID,Government,Lucas Martin,2026-04-08 15:37:00,2026-03-16 03:37:00,2026-03-14 11:37:00,2026-04-08 15:37:00,Public Sector Bids,5,1,169714.32,30,Creative,35,2026-06-06 05:37:00,20,269209,2026-03-31 15:37:00,2026-04-08 15:37:00,3,NEW YORK,Mason Reed,1,The Switzer Group,OFS; Via Seating,KI; HON,New York
rfp00223,Metro Health Campus,NO_BID,Healthcare,Ethan Brooks,2024-08-06 09:07:00,2024-07-11 21:07:00,2024-07-11 16:07:00,2024-08-14 05:59:46,Healthcare Bids,33,0,2651101.06,20,Design,30,2024-10-16 20:07:00,10,401340,2024-07-23 07:07:00,2024-08-06 09:07:00,6,TAMPA,Emily Moore,0,Gensler,,Haworth; KI,Tampa
rfp00224,Grand Harbor Hotel,LOST,Retail / Hospitality,Noah Walker,2025-12-24 20:45:00,2025-11-13 06:45:00,2025-11-11 08:45:00,2026-03-07 03:18:14,RFP Team,78,1,2738558.89,30,Design,35,2026-03-09 07:45:00,20,81852,2025-11-27 18:45:00,2025-12-24 20:45:00,5,TAMPA,Emily Taylor,1,Vocon,m.a.d.; Via Seating,Davis Furniture; Stylex,Tampa
rfp00225,BlueOak Legal Offices,DRAFT,Corporate Office,Amelia Reed,2024-11-23 17:52:00,2024-10-21 00:52:00,2024-10-20 14:52:00,2024-10-30 10:06:33,Strategic Accounts,29,0,1003961.05,16,Design,24,2025-01-05 02:52:00,8,1041892,2024-11-01 16:52:00,2024-11-23 17:52:00,4,ORLANDO,Ava Jenkins,1,NELSON,,Teknion; HON; Stylex; Humanscale,Orlando
rfp00226,Cityline Retail Plaza,IN_REVIEW,Retail / Hospitality,Olivia Bennett,2025-12-13 00:35:00,2025-11-13 11:35:00,2025-11-12 12:35:00,2025-12-04 20:04:24,RFP Team,17,1,238807.17,30,Marketing,35,2026-02-12 09:35:00,20,231181.07,2025-11-25 21:35:00,2025-12-13 00:35:00,2,ATLANTA,William Carter,1,Vocon,Darran; Via Seating; 9to5 Seating,Haworth; National,Atlanta
rfp00227,Valley Pediatric Institute,LOST,Healthcare,Olivia Bennett,2025-12-17 18:12:00,2025-12-03 00:12:00,2025-12-01 13:12:00,2026-02-17 09:52:09,Healthcare Bids,54,1,1471663.04,30,Design,35,2026-02-15 03:12:00,20,195351,2025-12-08 16:12:00,2025-12-17 18:12:00,3,HOLLYWOOD,William Carter,1,Savills,9to5 Seating; m.a.d.; Fabricate,Global; Stylex; HON,Hollywood
rfp00228,Apex Consulting HQ,SUBMITTED,Corporate Office,Olivia Bennett,2025-04-14 21:57:00,2025-03-02 05:57:00,2025-03-01 17:57:00,2025-03-23 15:27:13,Strategic Accounts,30,1,731179.12,20,Marketing,30,2025-06-15 11:57:00,10,702261.51,2025-03-17 21:57:00,2025-04-14 21:57:00,1,ATLANTA,James Davis,1,The Switzer Group,Andreu World; Beaufurn; Via Seating,KI; Kimball; HON,Atlanta
rfp00229,Starlight Oncology Center,SUBMITTED,Healthcare,William Wilson,2026-02-10 04:15:00,2026-01-13 16:15:00,2026-01-13 16:15:00,2026-02-16 00:43:38,Healthcare Bids,125,0,4455332.59,14,RFP Team,21,2026-03-16 18:15:00,7,4229835.06,2026-01-30 04:15:00,2026-02-10 04:15:00,8,ORLANDO,Emily Moore,1,HKS,,Humanscale; Haworth; Allsteel,Orlando
rfp00230,Summit Care Hospital,SUBMITTED,Healthcare,Sophia Carter,2025-08-07 15:16:00,2025-07-02 22:16:00,2025-07-02 17:16:00,2025-08-06 07:44:45,Healthcare Bids,19,0,250457.93,30,Marketing,35,2025-10-05 02:16:00,20,256159.1,2025-07-10 12:16:00,2025-08-07 15:16:00,2,ATLANTA,Emily Taylor,1,CallisonRTKL,,JSI; Humanscale,Atlanta
rfp00231,Starlight Oncology Center,IN_REVIEW,Healthcare,David Thompson,2025-03-02 06:04:00,2025-01-27 19:04:00,2025-01-26 17:04:00,2025-02-27 11:49:08,Healthcare Bids,76,0,2373906.2,14,Design,21,2025-05-06 20:04:00,7,2193845.55,2025-02-12 05:04:00,2025-03-02 06:04:00,5,TAMPA,Ava Jenkins,1,Perkins&Will,,Bernhardt; JSI,Tampa
rfp00232,Vantage Dining Collective,NO_BID,Retail / Hospitality,Mia Cooper,2024-12-15 15:11:00,2024-11-22 23:11:00,2024-11-21 10:11:00,2025-01-13 06:19:23,RFP Team,11,1,416760.78,30,RFP Team,35,2025-02-08 00:11:00,20,96924,2024-12-05 15:11:00,2024-12-15 15:11:00,1,ATLANTA,Ava Jenkins,1,DLR Group,m.a.d.; Arcadia; Martin Brattrud,KI; Global; Haworth; Teknion,Atlanta
rfp00233,Lakeview Community College,LOST,Education,William Wilson,2024-09-01 21:24:00,2024-07-19 04:24:00,2024-07-18 09:24:00,2024-10-03 00:35:36,Education Pursuits,33,0,565749.82,30,RFP Team,35,2024-09-26 11:24:00,20,55977,2024-08-04 20:24:00,2024-09-01 21:24:00,3,HOLLYWOOD,Emily Moore,1,Perkins&Will,,HON; Teknion,Hollywood
rfp00234,State Revenue Annex,IN_REVIEW,Government,Lucas Martin,2026-03-11 18:36:00,2026-01-26 03:36:00,2026-01-24 17:36:00,2026-03-02 00:08:31,Public Sector Bids,27,0,572804.92,20,Design,30,2026-03-26 05:36:00,10,613156.66,2026-02-10 17:36:00,2026-03-11 18:36:00,1,ORLANDO,William Carter,1,Unispace,,Haworth; Stylex; Humanscale; Global,Orlando
rfp00235,Skyline Boutique Hotel,LOST,Retail / Hospitality,Noah Walker,2025-04-28 00:36:00,2025-04-10 14:36:00,2025-04-08 17:36:00,2025-05-26 22:33:14,RFP Team,44,1,1125786.79,30,RFP Team,35,2025-06-04 09:36:00,20,210498,2025-04-19 00:36:00,2025-04-28 00:36:00,4,TAMPA,Ava Jenkins,1,The Switzer Group,m.a.d.,Kimball; National; Allsteel; Bernhardt,Tampa
rfp00236,Westfield High School District,WON,Education,Ethan Brooks,2025-05-19 02:50:00,2025-04-12 16:50:00,2025-04-12 14:50:00,2025-06-22 00:06:40,Education Pursuits,26,1,82756.02,30,RFP Team,35,2025-06-19 11:50:00,20,80569.24,2025-04-21 02:50:00,2025-05-19 02:50:00,2,NEW YORK,Grace Turner,1,Perkins&Will,OFS,HON; Haworth; Teknion; Bernhardt,New York
rfp00237,Emerson University Innovation Hall,WON,Education,William Wilson,2026-01-08 16:45:00,2025-12-19 05:45:00,2025-12-18 11:45:00,2026-02-05 02:34:39,Education Pursuits,72,1,2120464.69,14,Design,21,2026-03-02 06:45:00,7,2067220.2,2025-12-30 15:45:00,2026-01-08 16:45:00,5,TAMPA,Liam Parker,1,TPG Architecture,Versteel; Andreu World; Arcadia,Haworth; Teknion; Davis Furniture,Tampa
rfp00238,Paragon Logistics HQ,WON,Corporate Office,Ethan Brooks,2026-01-14 10:21:00,2025-12-07 17:21:00,2025-12-07 08:21:00,2026-01-30 11:31:16,Strategic Accounts,17,0,121410.61,30,Sales,35,2026-01-31 00:21:00,20,128075.8,2025-12-15 07:21:00,2026-01-14 10:21:00,1,HOLLYWOOD,Grace Turner,1,Savills,,Kimball; JSI; Haworth; Bernhardt,Hollywood
rfp00239,Metro Health Campus,LOST,Healthcare,Olivia Bennett,2025-02-17 15:45:00,2025-02-02 00:45:00,2025-02-01 12:45:00,2025-02-28 21:12:47,Healthcare Bids,74,0,2267007.77,30,Creative,35,2025-04-26 00:45:00,20,178815,2025-02-09 12:45:00,2025-02-17 15:45:00,4,NEW YORK,William Carter,1,IA Interior Architects,,Stylex; National; Humanscale; HON,New York
rfp00240,Riverbend Clinic Network,SUBMITTED,Healthcare,Sophia Carter,2025-11-06 19:56:00,2025-10-15 06:56:00,2025-10-13 14:56:00,2025-11-05 10:35:13,Healthcare Bids,41,0,937292.32,20,Marketing,30,2026-01-06 04:56:00,10,999131.28,2025-10-22 16:56:00,2025-11-06 19:56:00,4,TAMPA,Ava Jenkins,1,Corgan,,Stylex; Kimball; HON; JSI,Tampa
rfp00241,Vantage Dining Collective,SUBMITTED,Retail / Hospitality,Olivia Bennett,2025-06-04 10:33:00,2025-04-25 22:33:00,2025-04-25 15:33:00,2025-05-16 15:00:45,RFP Team,20,1,127101.91,30,RFP Team,35,2025-07-17 21:33:00,20,115924.95,2025-05-06 07:33:00,2025-06-04 10:33:00,1,ATLANTA,Emily Moore,1,IA Interior Architects,Versteel; Beaufurn,National; Bernhardt; Kimball,Atlanta
rfp00242,Capital STEM Research Building,NO_BID,Education,Mia Cooper,2024-08-31 20:54:00,2024-08-13 09:54:00,2024-08-12 16:54:00,2024-09-20 02:19:13,Education Pursuits,22,1,598611.17,30,RFP Team,35,2024-09-22 10:54:00,20,74932,2024-08-22 18:54:00,2024-08-31 20:54:00,3,ORLANDO,Emily Taylor,0,TPG Architecture,Keilhauer; Versteel,HON; Teknion; Haworth; JSI,Orlando
rfp00243,Cityline Retail Plaza,NO_BID,Retail / Hospitality,Mia Cooper,2025-02-23 03:52:00,2025-01-22 12:52:00,2025-01-21 10:52:00,2025-04-26 14:56:41,RFP Team,19,0,1207927.36,30,Creative,35,2025-04-27 17:52:00,20,254584,2025-02-06 00:52:00,2025-02-23 03:52:00,2,ATLANTA,Daniel Moore,0,JLL,,JSI; KI; Teknion; Allsteel,Atlanta
rfp00244,Cityline Retail Plaza,SUBMITTED,Retail / Hospitality,Lucas Martin,2025-05-06 00:08:00,2025-04-15 10:08:00,2025-04-13 15:08:00,2025-04-28 19:55:22,RFP Team,39,1,1072991.65,16,Design,24,2025-06-02 09:08:00,8,1120308.33,2025-04-23 00:08:00,2025-05-06 00:08:00,3,TAMPA,James Davis,1,HKS,9to5 Seating; Via Seating; Keilhauer,Haworth; Kimball; HON; Teknion,Tampa
rfp00245,Urban Market Flagship Store,SUBMITTED,Retail / Hospitality,Sophia Carter,2025-01-13 11:18:00,2024-12-07 00:18:00,2024-12-06 13:18:00,2025-01-06 14:24:32,RFP Team,67,0,1841029.85,16,Creative,24,2025-02-10 20:18:00,8,1864481.96,2024-12-14 09:18:00,2025-01-13 11:18:00,5,HOLLYWOOD,Daniel Moore,1,HKS,,Humanscale; National,Hollywood
rfp00246,Northbridge Financial Center,SUBMITTED,Corporate Office,William Wilson,2025-02-05 03:21:00,2025-01-06 12:21:00,2025-01-06 09:21:00,2025-02-13 23:10:48,Strategic Accounts,20,1,244287.11,30,Design,35,2025-03-15 17:21:00,20,240034.76,2025-01-17 02:21:00,2025-02-05 03:21:00,1,ATLANTA,Grace Turner,1,Gensler,m.a.d.; Fabricate,HON; National; KI; JSI,Atlanta
rfp00247,Grand Harbor Hotel,DRAFT,Retail / Hospitality,Sophia Carter,2024-08-14 08:56:00,2024-08-02 14:56:00,2024-08-01 11:56:00,2024-08-03 03:20:55,RFP Team,16,0,166257.32,30,Marketing,35,2024-09-09 17:56:00,20,163730.62,2024-08-08 06:56:00,2024-08-14 08:56:00,2,ATLANTA,Liam Parker,1,NELSON,,JSI; Global,Atlanta
rfp00248,Lakeview Community College,IN_REVIEW,Education,Olivia Bennett,2025-09-30 22:02:00,2025-09-07 09:02:00,2025-09-05 17:02:00,2025-09-10 18:19:40,Education Pursuits,53,0,1596554.73,16,Creative,24,2025-12-07 12:02:00,8,1754552.57,2025-09-15 21:02:00,2025-09-30 22:02:00,3,ORLANDO,Emily Taylor,1,JLL,,KI; Allsteel,Orlando
rfp00249,Emerson University Innovation Hall,LOST,Education,James Davis,2024-09-17 03:27:00,2024-08-23 12:27:00,2024-08-21 13:27:00,2024-11-07 12:52:58,Education Pursuits,22,0,167162.71,30,Marketing,35,2024-11-28 14:27:00,20,48684,2024-09-05 02:27:00,2024-09-17 03:27:00,3,ORLANDO,Grace Turner,1,DLR Group,,Teknion; Davis Furniture,Orlando
rfp00250,Lakeside Medical Pavilion,IN_REVIEW,Healthcare,William Wilson,2026-04-02 04:59:00,2026-02-22 18:59:00,2026-02-21 09:59:00,2026-03-03 07:27:46,Healthcare Bids,39,1,712216.61,20,Marketing,30,2026-05-22 18:59:00,10,663458.56,2026-03-11 03:59:00,2026-04-02 04:59:00,3,NEW YORK,Logan Foster,1,Corgan,Darran,Haworth; HON; Stylex; National,New York
rfp00251,Westfield High School District,NO_BID,Education,Sophia Carter,2025-10-18 00:51:00,2025-09-07 11:51:00,2025-09-05 12:51:00,2025-11-30 05:28:10,Education Pursuits,11,0,174893.3,30,Creative,35,2025-12-24 11:51:00,20,143181,2025-09-19 23:51:00,2025-10-18 00:51:00,1,ATLANTA,Liam Parker,1,Corgan,,HON; Bernhardt; Humanscale,Atlanta
rfp00252,Summit Care Hospital,IN_REVIEW,Healthcare,Mia Cooper,2025-04-22 00:18:00,2025-04-09 12:18:00,2025-04-08 13:18:00,2025-05-05 08:12:43,Healthcare Bids,54,1,1463731.46,16,RFP Team,24,2025-05-07 09:18:00,8,1281859.07,2025-04-14 21:18:00,2025-04-22 00:18:00,3,HOLLYWOOD,Logan Foster,1,The Switzer Group,Arcadia; m.a.d.; Versteel,Haworth; Kimball,Hollywood
rfp00253,State Revenue Annex,SUBMITTED,Government,Sophia Carter,2025-07-12 08:29:00,2025-07-01 19:29:00,2025-06-30 08:29:00,2025-07-20 00:48:29,Public Sector Bids,90,1,2423518.15,14,RFP Team,21,2025-08-21 22:29:00,7,2531326.7,2025-07-06 05:29:00,2025-07-12 08:29:00,7,TAMPA,William Carter,1,Perkins&Will,9to5 Seating; Fabricate; OFS,Allsteel; Teknion; National; Humanscale,Tampa
rfp00254,North County Administrative Complex,LOST,Government,Sophia Carter,2025-08-28 04:46:00,2025-07-20 19:46:00,2025-07-20 09:46:00,2025-09-11 06:23:10,Public Sector Bids,115,1,3921959.72,30,RFP Team,35,2025-11-01 18:46:00,20,150026,2025-08-01 04:46:00,2025-08-28 04:46:00,8,ATLANTA,Grace Turner,1,The Switzer Group,Arcadia; Darran,Teknion; Haworth,Atlanta
rfp00255,Summit Care Hospital,SUBMITTED,Healthcare,Ethan Brooks,2024-12-08 05:57:00,2024-11-12 14:57:00,2024-11-12 13:57:00,2024-12-06 02:07:52,Healthcare Bids,18,0,364398.38,20,RFP Team,30,2025-01-09 16:57:00,10,357702.73,2024-11-28 02:57:00,2024-12-08 05:57:00,2,TAMPA,Emily Taylor,0,TPG Architecture,,Allsteel; Global; KI; JSI,Tampa
rfp00256,Grand Harbor Hotel,LOST,Retail / Hospitality,David Thompson,2025-09-27 11:27:00,2025-09-10 21:27:00,2025-09-09 11:27:00,2025-11-08 09:56:02,RFP Team,19,0,127653.73,30,Sales,35,2025-12-07 01:27:00,20,192190,2025-09-17 09:27:00,2025-09-27 11:27:00,3,ORLANDO,Liam Parker,1,Corgan,,HON; Allsteel; JSI; Stylex,Orlando
rfp00257,Aurora Convention Center,SUBMITTED,Retail / Hospitality,Lucas Martin,2025-02-22 10:17:00,2025-01-26 21:17:00,2025-01-25 10:17:00,2025-02-06 16:42:23,RFP Team,54,0,1652954.68,16,Marketing,24,2025-05-05 19:17:00,8,1803275.87,2025-02-12 07:17:00,2025-02-22 10:17:00,4,ATLANTA,Ava Jenkins,1,Vocon,,Teknion; Bernhardt; HON; Allsteel,Atlanta
rfp00258,Grand Harbor Hotel,LOST,Retail / Hospitality,Sophia Carter,2025-09-17 23:43:00,2025-08-23 12:43:00,2025-08-23 09:43:00,2025-09-20 19:55:19,RFP Team,23,0,134993,30,Marketing,35,2025-11-19 13:43:00,20,218005,2025-09-06 22:43:00,2025-09-17 23:43:00,4,HOLLYWOOD,Mason Reed,1,NELSON,,HON; Stylex; Global; Davis Furniture,Hollywood
rfp00259,North Ridge Student Center,DRAFT,Education,Amelia Reed,2025-10-05 04:17:00,2025-09-07 13:17:00,2025-09-06 14:17:00,2025-09-10 22:49:43,Education Pursuits,13,1,81722.91,30,Creative,35,2025-12-09 13:17:00,20,81158.83,2025-09-14 01:17:00,2025-10-05 04:17:00,0,ATLANTA,Mason Reed,1,DLR Group,Andreu World; Darran,Haworth; National,Atlanta
rfp00260,Capital STEM Research Building,SUBMITTED,Education,William Wilson,2025-12-28 05:08:00,2025-12-12 19:08:00,2025-12-12 11:08:00,2025-12-25 14:09:52,Education Pursuits,36,1,670565.57,20,RFP Team,30,2026-02-18 14:08:00,10,735190.37,2025-12-21 04:08:00,2025-12-28 05:08:00,1,HOLLYWOOD,Daniel Moore,1,The Switzer Group,Keilhauer,Global; Allsteel,Hollywood
